ts,year,round,game_no,sport,league,market_family,n_way,market_label,home,away,date_text,odds,result
2026-08-08T04:21:53+00:00,2026,93,0672,bs,MLB,승①패,3,승①패,보스레드 12,11 시카화이,08.07(금) 08:10,"1.83,3.55,3.10",①
2026-08-08T04:21:53+00:00,2026,93,0673,bs,MLB,핸디캡,2,H -2.5,보스레드 9.5,11 시카화이,08.07(금) 08:10,"2.49,1.36",핸디패
2026-08-08T04:21:53+00:00,2026,93,0674,bs,MLB,언더오버,2,U 9.5,보스레드,시카화이,08.07(금) 08:10,"1.65,1.89",오버
2026-08-08T04:21:53+00:00,2026,93,0675,bs,MLB,홀짝,2,,보스레드,시카화이,08.07(금) 08:10,"1.56,2.02",홀
2026-08-08T04:21:53+00:00,2026,93,0676,bs,MLB,승패,2,,애틀브레 11,3 마이말린,08.07(금) 08:15,"1.44,2.26",홈승
2026-08-08T04:21:53+00:00,2026,93,0677,bs,MLB,승①패,3,승①패,애틀브레 11,3 마이말린,08.07(금) 08:15,"1.92,3.45,2.95",홈승
2026-08-08T04:21:53+00:00,2026,93,0678,bs,MLB,핸디캡,2,H -2.5,애틀브레 8.5,3 마이말린,08.07(금) 08:15,"2.56,1.34",핸디승
2026-08-08T04:21:53+00:00,2026,93,0679,bs,MLB,언더오버,2,U 9.5,애틀브레,마이말린,08.07(금) 08:15,"1.60,1.96",오버
2026-08-08T04:21:53+00:00,2026,93,0680,bs,MLB,홀짝,2,,애틀브레,마이말린,08.07(금) 08:15,"1.56,2.02",짝
2026-08-08T04:21:53+00:00,2026,93,0681,bs,MLB,승패,2,,캔자로얄 3,4 미네트윈,08.07(금) 08:40,"1.69,1.84",홈패
2026-08-08T04:21:53+00:00,2026,93,0682,bs,MLB,승①패,3,승①패,캔자로얄 3,4 미네트윈,08.07(금) 08:40,"2.40,3.30,2.33",①
2026-08-08T04:21:53+00:00,2026,93,0683,bs,MLB,핸디캡,2,H -2.5,캔자로얄 0.5,4 미네트윈,08.07(금) 08:40,"3.30,1.20",핸디패
2026-08-08T04:21:53+00:00,2026,93,0684,bs,MLB,언더오버,2,U 8.5,캔자로얄,미네트윈,08.07(금) 08:40,"1.91,1.63",언더
2026-08-08T04:21:53+00:00,2026,93,0685,bs,MLB,홀짝,2,,캔자로얄,미네트윈,08.07(금) 08:40,"1.55,2.04",홀
2026-08-08T04:21:53+00:00,2026,93,0686,bs,MLB,승패,2,,애리다이 1,5 샌디파드,08.07(금) 10:40,"1.72,1.80",홈패
2026-08-08T04:21:53+00:00,2026,93,0687,bs,MLB,승①패,3,승①패,애리다이 1,5 샌디파드,08.07(금) 10:40,"2.45,3.35,2.26",홈패
2026-08-08T04:21:53+00:00,2026,93,0688,bs,MLB,핸디캡,2,H -2.5,애리다이 -1.5,5 샌디파드,08.07(금) 10:40,"3.38,1.19",핸디패
2026-08-08T04:21:53+00:00,2026,93,0689,bs,MLB,언더오버,2,U 9.5,애리다이,샌디파드,08.07(금) 10:40,"1.69,1.84",언더
2026-08-08T04:21:53+00:00,2026,93,0690,bs,MLB,홀짝,2,,애리다이,샌디파드,08.07(금) 10:40,"1.55,2.04",짝
2026-08-08T04:21:53+00:00,2026,93,0691,bs,MLB,전반승무패,3,h(전반),애리다이 1,3 샌디파드,08.07(금) 10:40,"1.95,5.80,2.15",홈패
2026-08-08T04:21:53+00:00,2026,93,0692,bs,MLB,전반핸디캡,2,h H -1.5,애리다이 -0.5,3 샌디파드,08.07(금) 10:40,"2.72,1.30",핸디패
2026-08-08T04:21:53+00:00,2026,93,0693,bs,MLB,전반언더오버,2,h U 4.5,애리다이,샌디파드,08.07(금) 10:40,"1.96,1.60",언더
2026-08-08T04:21:53+00:00,2026,93,0694,bs,NPB,승패,2,,요미우리 0,1 야쿠르트,08.07(금) 18:00,"1.45,2.24",홈패
2026-08-08T04:21:53+00:00,2026,93,0695,bs,NPB,승①패,3,승①패,요미우리 0,1 야쿠르트,08.07(금) 18:00,"2.10,2.85,3.10",①
2026-08-08T04:21:53+00:00,2026,93,0696,bs,NPB,핸디캡,2,H -2.5,요미우리 -2.5,1 야쿠르트,08.07(금) 18:00,"2.97,1.25",핸디패
2026-08-08T04:21:53+00:00,2026,93,0697,bs,NPB,언더오버,2,U 6.5,요미우리,야쿠르트,08.07(금) 18:00,"1.68,1.85",언더
2026-08-08T04:21:53+00:00,2026,93,0698,bs,NPB,홀짝,2,,요미우리,야쿠르트,08.07(금) 18:00,"1.61,1.94",홀
2026-08-08T04:21:53+00:00,2026,93,0699,bs,NPB,승패,2,,요코베이 2,1 히로카프,08.07(금) 18:00,"1.36,2.49",홈승
2026-08-08T04:21:53+00:00,2026,93,0700,bs,NPB,승①패,3,승①패,요코베이 2,1 히로카프,08.07(금) 18:00,"1.93,2.90,3.50",①
2026-08-08T04:21:53+00:00,2026,93,0701,bs,NPB,핸디캡,2,H -2.5,요코베이 -0.5,1 히로카프,08.07(금) 18:00,"2.40,1.39",핸디패
2026-08-08T04:21:53+00:00,2026,93,0702,bs,NPB,언더오버,2,U 7.5,요코베이,히로카프,08.07(금) 18:00,"1.72,1.80",언더
2026-08-08T04:21:53+00:00,2026,93,0703,bs,NPB,홀짝,2,,요코베이,히로카프,08.07(금) 18:00,"1.62,1.93",홀
2026-08-08T04:21:53+00:00,2026,93,0704,bs,NPB,승패,2,,한신 2,3 주니치,08.07(금) 18:00,"1.42,2.31",홈패
2026-08-08T04:21:53+00:00,2026,93,0705,bs,NPB,승①패,3,승①패,한신 2,3 주니치,08.07(금) 18:00,"2.10,2.60,3.45",①
2026-08-08T04:21:53+00:00,2026,93,0706,bs,NPB,핸디캡,2,H -2.5,한신 -0.5,3 주니치,08.07(금) 18:00,"2.82,1.28",핸디패
2026-08-08T04:21:53+00:00,2026,93,0707,bs,NPB,언더오버,2,U 5.5,한신,주니치,08.07(금) 18:00,"1.84,1.69",언더
2026-08-08T04:21:53+00:00,2026,93,0708,bs,NPB,홀짝,2,,한신,주니치,08.07(금) 18:00,"1.62,1.93",홀
2026-08-08T04:21:53+00:00,2026,93,0709,bs,NPB,승패,2,,닛폰햄 3,2 라쿠텐,08.07(금) 18:00,"1.29,2.77",홈승
2026-08-08T04:21:53+00:00,2026,93,0710,bs,NPB,승①패,3,승①패,닛폰햄 3,2 라쿠텐,08.07(금) 18:00,"1.69,3.35,3.85",①
2026-08-08T04:21:53+00:00,2026,93,0711,bs,NPB,핸디캡,2,H -2.5,닛폰햄 0.5,2 라쿠텐,08.07(금) 18:00,"2.17,1.48",핸디패
2026-08-08T04:21:53+00:00,2026,93,0712,bs,NPB,언더오버,2,U 8.5,닛폰햄,라쿠텐,08.07(금) 18:00,"1.82,1.70",언더
2026-08-08T04:21:53+00:00,2026,93,0713,bs,NPB,홀짝,2,,닛폰햄,라쿠텐,08.07(금) 18:00,"1.62,1.93",홀
2026-08-08T04:21:53+00:00,2026,93,0714,bs,NPB,승패,2,,세이부 2,5 소프트뱅,08.07(금) 18:00,"2.02,1.56",홈패
2026-08-08T04:21:53+00:00,2026,93,0715,bs,NPB,승①패,3,승①패,세이부 2,5 소프트뱅,08.07(금) 18:00,"3.55,2.80,1.96",홈패
2026-08-08T04:21:53+00:00,2026,93,0716,bs,NPB,핸디캡,2,H +2.5,세이부 4.5,5 소프트뱅,08.07(금) 18:00,"1.31,2.68",핸디패
2026-08-08T04:21:53+00:00,2026,93,0717,bs,NPB,언더오버,2,U 7.5,세이부,소프트뱅,08.07(금) 18:00,"1.69,1.84",언더
2026-08-08T04:21:53+00:00,2026,93,0718,bs,NPB,홀짝,2,,세이부,소프트뱅,08.07(금) 18:00,"1.61,1.94",홀
